data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6327293,716,ZIM1078,1078,2002-02-16,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Manicaland,Makoni,Makoni RDC,Makoni,-18.7166,31.9833,1,Zimbabwe Human Rights NGO Forum,Other,Woman beaten and house burned,0,1572403801,ZWE
6326298,716,ZIM1052,1052,2002-02-15,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Muzarabani,-15.7500,29.3333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6327387,716,ZIM1049,1049,2002-02-15,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera RDC,Brondesbury,-18.2833,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,"Workers forced to attend rally, 1 abducted, kept overnight, beaten",0,1572403801,ZWE
6326174,716,ZIM1051,1051,2002-02-15,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,"Victim abducted for 3 days until escape, tortured",0,1572403800,ZWE
6325691,716,ZIM1050,1050,2002-02-15,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,MDC rally attendees attacked,0,1572403799,ZWE
6324522,716,ZIM1048,1048,2002-02-14,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Mutoko,Mutoko RDC,Mutoko,-17.4000,32.2167,1,Zimbabwe Human Rights NGO Forum,Other,3 abducted,0,1572403798,ZWE
6324816,716,ZIM1046,1046,2002-02-14,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6325093,716,ZIM1045,1045,2002-02-14,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.4500,29.8200,2,Zimbabwe Human Rights NGO Forum,Other,Suspected MDC supporters house attacked,0,1572403798,ZWE
6324585,716,ZIM1043,1043,2002-02-14,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Zvimba,Zvimba RDC,Zvimba,-17.7500,30.1667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6325880,716,ZIM1042,1042,2002-02-14,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Makoni,Makoni RDC,Rusape,-18.7333,32.0333,1,Zimbabwe Human Rights NGO Forum,Other,Police beat perpetrators of ongoing violence against train patrons,0,1572403799,ZWE
6324635,716,ZIM1047,1047,2002-02-14,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,Physically and sexually tortured,0,1572403798,ZWE
6324972,716,ZIM1041,1041,2002-02-14,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,tortured in overnight police custody,0,1572403798,ZWE
6327062,716,ZIM1039,1039,2002-02-13,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.4500,29.8200,1,Zimbabwe Human Rights NGO Forum,Other,MDC supporters shop looted and burned in presence of Zanu-PF councillor and district chairman,0,1572403801,ZWE
6326210,716,ZIM1040,1040,2002-02-13,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Mutoko,Mutoko RDC,Mutoko,-17.4000,32.2167,1,Zimbabwe Human Rights NGO Forum,Other,2 abducted,0,1572403800,ZWE
6977354,716,ZIM1038,1038,2002-02-12,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe South,Mazowe RDC,Mazowe,-17.5166,30.9667,1,Zimbabwe Human Rights NGO Forum,Other,Victim was kidnapped and brutally assaulted for selling out the country,0,1583194184,ZWE
6327043,716,ZIM1036,1036,2002-02-11,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6325259,716,ZIM1037,1037,2002-02-11,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Goromonzi,-17.8500,31.3833,1,Zimbabwe Human Rights NGO Forum,Other,"Victim was tortured, kept for 3 days",0,1572403798,ZWE
6326353,716,ZIM1035,1035,2002-02-11,2002,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),ZANU-PF: Zimbabwe African National Union-Patriotic Front,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland East,Seke,Manyame RDC,Seke,-18.1230,31.2733,1,Zimbabwe Human Rights NGO Forum,Other,Campaigning MDC supporters violently attacked,0,1572403800,ZWE
6325989,716,ZIM1034,1034,2002-02-11,2002,1,Riots,Violent demonstration,Rioters (Zimbabwe),Military Forces of Zimbabwe (1987-2017),5,,,0,50,Southern Africa,Zimbabwe,Mashonaland East,Seke,Manyame RDC,Seke,-18.1230,31.2733,1,Zimbabwe Human Rights NGO Forum,Other,"Campaigning MDC supporters violently attacked, property attacked",0,1572403799,ZWE
6325624,716,ZIM1033,1033,2002-02-10,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Gokwe South,Gokwe Town Council,Gokwe,-18.2166,28.9333,1,Zimbabwe Human Rights NGO Forum,Other,Victim attacked as driving MDC supporters to rally. Badly injured,0,1572403799,ZWE
6326043,716,ZIM1029,1029,2002-02-09,2002,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Victim abducted and assaulted,0,1572403799,ZWE
6327330,716,ZIM1030,1030,2002-02-09,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6977173,716,ZIM1028,1028,2002-02-09,2002,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Matabeleland North,Nkayi South,Nkayi RDC,Nkayi,-19.0000,28.9000,1,Zimbabwe Human Rights NGO Forum,Other,Retaliatory attack for previous weeks attack on off duty soldiers,0,1583194184,ZWE
6327467,716,ZIM1031,1031,2002-02-09,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,Woman gang-raped by 3 youths from Nketa base,0,1572403801,ZWE
6325473,716,ZIM1032,1032,2002-02-09,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,Victim beaten for not saying Zanu-PF slogans,0,1572403799,ZWE
6326021,716,ZIM1024,1024,2002-02-08,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,7 injured,0,1572403799,ZWE
6325290,716,ZIM1027,1027,2002-02-08,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6325291,716,ZIM1026,1026,2002-02-08,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Makonde,Chinhoyi Municipality,Chinhoyi,-17.3666,30.2000,1,Zimbabwe Human Rights NGO Forum,Other,Militia assault man on bus,0,1572403798,ZWE
6977198,716,ZIM1021,1021,2002-02-08,2002,1,Strategic developments,Looting/property destruction,ZNLWVA: Zimbabwe National Liberation War Veterans Association,,3,,,0,30,Southern Africa,Zimbabwe,Matabeleland North,Tsholotsho South,Tsholotsho RDC,Tsholotsho,-19.7666,27.7500,1,Zimbabwe Human Rights NGO Forum,Other,"Property destruction: Veterans burn down farm workers compound, confiscate IDs",0,1583194184,ZWE
6324953,716,ZIM1025,1025,2002-02-08,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,woman killed after sheltering Zanu-PF youths,1,1572403798,ZWE
6326008,716,ZIM1022,1022,2002-02-08,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,Unlawfully detained victims assaulted in police custody,0,1572403799,ZWE
6326009,716,ZIM1023,1023,2002-02-08,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,St. Marys,-17.8178,31.0447,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6977308,716,ZIM1019,1019,2002-02-07,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Human Rights NGO Forum,Other,Henry Moyo (MDC vice-chairman for Ward 11) found dead after missing for 3 days,1,1583194184,ZWE
6977569,716,ZIM1020,1020,2002-02-07,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Hwange West,Victoria Falls Municipality,Victoria Falls,-17.9333,25.8333,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194185,ZWE
6324811,716,ZIM1018,1018,2002-02-07,2002,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Murehwa,-17.6469,31.7775,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403798,ZWE
6324932,716,ZIM1017,1017,2002-02-07,2002,1,Strategic developments,Looting/property destruction,ZANU-PF: Zimbabwe African National Union-Patriotic Front,ZNLWVA: Zimbabwe National Liberation War Veterans Association,3,,,0,30,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,"Property destruction: Mob ransacked MDC offices, stole property. Police under instructions not to attend to MDC cases",0,1572403798,ZWE
6977052,716,ZIM1012,1012,2002-02-06,2002,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),Police Forces of Zimbabwe (1987-2017),1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Matabeleland North,Nkayi South,Nkayi RDC,Nkayi,-19.0000,28.9000,1,Zimbabwe Human Rights NGO Forum,Other,40 (including Abednico Bhebhe (MDC MP Nkayi)and Peter Nyoni (MDC MP Hwange West )tortured in police custody by soldiers who deny charge,0,1583194183,ZWE
6325791,716,ZIM1014,1014,2002-02-06,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Military Forces of Zimbabwe (1987-2017),3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Chikomba,Chikomba RDC,Chivhu,-19.0211,30.8922,1,Zimbabwe Human Rights NGO Forum,Other,"Several elderly people abducted, beaten, forced to cut grass for up to 2 days at Gokomere Hall base",0,1572403799,ZWE
6326156,716,ZIM1015,1015,2002-02-06,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland West,Chegutu,Chegutu RDC,Mhondoro,-18.4500,30.6167,1,Zimbabwe Human Rights NGO Forum,Other,"Khape Kumalo, MDC supporter, killed by suspected Zanu-PF",1,1572403799,ZWE
6977250,716,ZIM1013,1013,2002-02-06,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6326522,716,ZIM1016,1016,2002-02-06,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mount Darwin,Pfura RDC,Mt. Darwin,-16.7833,31.5833,1,Zimbabwe Human Rights NGO Forum,Other,"Victim went to look for missing friends, was beaten",0,1572403800,ZWE
6326786,716,ZIM999,999,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Hwedza,Hwedza RDC,Goto,-18.7166,31.4667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326787,716,ZIM997,997,2002-02-05,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Buhera,Buhera RDC,Buhera,-19.3333,31.4333,1,Zimbabwe Human Rights NGO Forum,Other,Bottle smashed in victims face,0,1572403800,ZWE
6327563,716,ZIM1001,1001,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"MDC activist Katsamudanga Tichaona, abducted and killed",1,1572403801,ZWE
6325568,716,ZIM1009,1009,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Teachers (Zimbabwe),7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mount Darwin,Pfura RDC,Mt. Darwin,-16.7833,31.5833,1,Zimbabwe Human Rights NGO Forum,Other,MDC supporter and teacher Shepherd Ngundu killed by Zanu-PF,1,1572403799,ZWE
6327109,716,ZIM1003,1003,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,"Edson Nyathi (MDC candidat in 2000 parliamentary), Ncube Richard and Mpofu Never abducted, tortured at Zanu-PF base",0,1572403801,ZWE
6327112,716,ZIM1004,1004,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6977371,716,ZIM1011,1011,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Shamva South,Chaminuka RDC,Shamva,-17.3166,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,Home burned. Victim had been attacked in mid-December,0,1583194184,ZWE
6977122,716,ZIM1002,1002,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland North,Hwange Central,Hwange Local Board,Hwange,-18.3693,26.5019,1,Zimbabwe Human Rights NGO Forum,Other,Property belonging to MDC MP Jelous Sansole destroyed,0,1583194184,ZWE
6327144,716,ZIM1006,1006,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403801,ZWE
6326645,716,ZIM1007,1007,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6326667,716,ZIM1008,1008,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403800,ZWE
6325929,716,ZIM1005,1005,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6977242,716,ZIM1000,1000,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Gutu Central,Gutu RDC,Gutu,-19.6500,31.1667,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194184,ZWE
6326778,716,ZIM1010,1010,2002-02-05,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mount Darwin,Pfura RDC,Mt. Darwin,-16.7833,31.5833,1,Zimbabwe Human Rights NGO Forum,Other,"Several people abducted, held overnight at Zanu-PF base, severely beaten",0,1572403800,ZWE
6977279,716,ZIM998,998,2002-02-05,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Mutare South,Mutare RDC,Chikwira,-19.2166,32.6333,1,Zimbabwe Human Rights NGO Forum,Other,"Victim taken to base, beaten, brought to prison overnight",0,1583194184,ZWE
6977031,716,ZIM996,996,2002-02-04,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura RDC,Musana,-17.5716,31.3706,1,Zimbabwe Human Rights NGO Forum,Other,,0,1583194183,ZWE
6325021,716,ZIM995,995,2002-02-04,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Murehwa,-17.6469,31.7775,1,Zimbabwe Human Rights NGO Forum,Other,"Victim kidnapped for 5 days, had participated in Rapoko project",0,1572403798,ZWE
6326060,716,ZIM992,992,2002-02-04,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,"4 tortured, branded with MDC",0,1572403799,ZWE
6326061,716,ZIM994,994,2002-02-04,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,"Woman arrested, beaten overnight",0,1572403799,ZWE
6326067,716,ZIM987,987,2002-02-04,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Makoni,Makoni RDC,Makoni,-18.7166,31.9833,1,Zimbabwe Human Rights NGO Forum,Other,,0,1572403799,ZWE
6325063,716,ZIM991,991,2002-02-04,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,"Senior court officials house burned, family injured, due to persecution of Zanu-PF youths accused of extortion",0,1572403798,ZWE
6977378,716,ZIM989,989,2002-02-04,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Police Forces of Zimbabwe (1987-2017),3,Civilians (Zimbabwe),Women (Zimbabwe),7,37,Southern Africa,Zimbabwe,Mashonaland West,Sanyati,Kadoma City Council,Kadoma,-18.3500,29.9167,1,Zimbabwe Human Rights NGO Forum,Other,MDC district chairman Kizito Chakas house burned and woman stabbed,0,1583194184,ZWE
6325603,716,ZIM993,993,2002-02-04,2002,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.5500,1,Zimbabwe Human Rights NGO Forum,Other,people beaten for talking to South African election observers,0,1572403799,ZWE
6324655,716,ZIM988,988,2002-02-04,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland East,Chikomba,Chikomba RDC,Chivhu,-19.0211,30.8922,1,Zimbabwe Human Rights NGO Forum,Other,"7 abducted and beaten, 2 women released, men held for at least 5 days",0,1572403798,ZWE
6324940,716,ZIM990,990,2002-02-04,2002,1,Violence against civilians,Sexual violence,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Midlands,Kwekwe,Kwekwe City Council,Kwekwe,-18.9166,29.8167,1,Zimbabwe Human Rights NGO Forum,Other,"2 MDC abducted and taken to torture bases (Amaveni Community Hall and Chana Primary School, Mbizo). Gang raped",0,1572403798,ZWE
6977027,716,ZIM984,984,2002-02-03,2002,1,Violence against civilians,Attack,MDC: Movement for Democratic Change,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo North,Chiredzi Town Council,Chiredzi,-21.0500,31.6667,1,Zimbabwe Human Rights NGO Forum,Other,2 Zanu-PF supporters hospitalised,0,1583194183,ZWE
6977070,716,ZIM986,986,2002-02-03,2002,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Manicaland,Chipinge Central,Chipinge Town Council,Chipinge,-20.2000,32.6167,1,Zimbabwe Human Rights NGO Forum,Other,4 men abducted for days,0,1583194183,ZWE
6976977,716,ZIM983,983,2002-02-03,2002,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Chimanimani East,Chimanimani RDC,Chimanimani,-19.8000,32.8667,1,Zimbabwe Human Rights NGO Forum,Other,Victim held and assaulted by soldiers,0,1583194183,ZWE
6325471,716,ZIM985,985,2002-02-03,2002,1,Violence against civilians,Attack,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mufakose,-17.8663,30.9272,1,Zimbabwe Human Rights NGO Forum,Other,Victim beaten after accusations of MDC loyalty,0,1572403799,ZWE
